# linear_a	angular_a	linear_error	angular_error
0	0	0.0006391852105	0.003999996479
0	0	-0.000309049593	0.001872022213
0	0	-0.0001353475553	-0.0004234255625
0	0	0.0005820676817	-0.002114280529
0	0	-0.0005459927953	-0.001208647193
0	0	-0.001026550115	-0.0008205120982
0	0	0.0004782694738	-0.002336690377
0	0	0.0005345648347	0.001106545532
0	0	-0.0001148103776	0.001500001431
0	0	-0.0001148103776	0.001500001431
0	0	2.23E-05	0.0001639012724
0	0	0.0001171340375	-0.0005555565759
0	0	0.0001171340375	-0.0005555565759
0	0	0.000355179439	-0.0005928943971
0	0	0.0001214165766	0.0005581397577
0	0	-0.0003745064744	0.0005682660597
0	0	-0.0009621132366	0.0005806425891
0	0	0.001530232071	0.0009580627576
0	0	-0.0006058141763	-0.0005827492745
0	0	-0.0002127678705	-0.002273477701
0	0	0.0005942973435	-0.004125022374
0	0	0.0003503126803	-0.0003187459378
0	0	0.0003084889936	0.0003529403581
0	0	-7.82E-05	0.0005470549892
0	0	-0.0009693218449	0.0009999979734
0	0	0.0002720150119	0.002327568605
0	0	0.0003867743364	0.002068993107
0	0	-0.0008614741922	-0.0004137958794
0	0	0.0004561287949	-0.003460514057
0	0	9.61E-05	-0.002772239144
0	0	-0.0003736358693	-0.0001532353916
0	0	0.0003483815119	0.001419348551
0	0	-0.000712525334	0.001059631025
0	0	-0.0007169695039	0.001269943762
0	0	0.0007489451902	0.002971441526
0	0	0.0005285234387	0.0009384221637
0	0	0.0002628383055	-0.002111105668
-3.35	0	0.001602838305	-0.002111105668
0	0	0.0007880167896	-0.0009712734046
3.35	0	-0.0005179519205	1.67E-05
0	0	0.0006810620091	0.001515151865
0	0	-8.24E-05	0.0011460666
0	0	8.07E-05	0.0006225053398
0	0	0.0005374249113	0.0004375014789
0	0	-0.0008078187757	-0.0004999979224
0	0	0.0002465271395	-0.002359986151
0	0	0.0007574961407	-0.003258764768
0	0	-0.0009773093093	-0.00018749962
0	0	0.0007450256485	0.003213894172
0	0	-0.0003511968328	0.001907730771
0	0	-0.0002743314432	0.001317944806
0	0	0.0002052033231	0.001515151865
0	0	0.0002178775254	-0.001486405425
0	0	-0.0001332446784	-0.001896548855
0	0	-0.0001332446784	-0.001896548855
0	0	0.0001182859004	0.0001173008541
0	0	0.0002583956642	0.0009803898836
0	0	8.60E-05	0.0009364594463
0	0	-0.000886043503	0.000687503729
0	0	6.40E-05	-8.09E-05
0	0	0.0008502031172	-0.0007096742755
0	0	-0.0007292791925	-0.001238097108
0	0	0.0003809508317	-0.002436897571
0	0	-6.39E-05	-0.001469456934
0	0	-0.0009774881508	0.0004444442796
0	0	0.0007635060197	0.003499966274
0	0	0.001003468542	0.003786700319
0	0	-0.0007687089356	0.0004666671117
0	0	0.0009869941648	-0.0008893226776
0	0	-0.000101803795	-0.0010140009
0	0	-0.0003115841446	-0.001861424587
0	0	0.0002650829144	-0.00291429842
0	0	-0.0006136266719	-0.0006409522495
0	0	-0.0006230363562	0.001113691386
0	0	0.0007924509647	0.004235304097
0	0	0.0005307588902	0.001262842186
0	0	0.0003249597154	-0.00170967642
0	0	0.0003249597154	-0.00170967642
0	0	0.00024192862	-0.002271949351
0	0	0.0001173853467	-0.003115381873
0	0	0.0001173853468	-0.003115381873
0	0	-0.0006737481035	0.0001041660815
0	0	-0.000246776843	0.002606056293
0	0	1.09E-05	0.003333326578
0	0	1.58E-05	0.002143350364
0	0	0.0001027717669	-0.0006333339373
-1.837084008	0	0.0008376053702	-0.0006333339373
-1.512915992	0	0.001356677959	-0.0007326186162
2.009984026	0	0.0003596135412	-0.0009642858128
1.340015974	0	-0.0001763928484	-0.0009642858128
0	0	-0.0005857419596	-0.000292956616
0	0	-0.0009877902847	0.000378378983
0	0	0.0005877066653	0.001556233247
0	0	0.0007678532536	-7.13E-07
0	0	0.0003692581351	-0.001461537175
0	0	0.0003692581351	-0.001461537175
0	0	8.04E-05	1.04E-05
0	0	-0.0004277860632	0.0008358190158
0	0	-0.0004277860632	0.0008358190158
0	0	-0.0004704405135	0.00141790082
0	0	0.0004595690021	0.002700002831
0	0	0.0007009700482	0.002686217373
0	0	-0.000852781517	-0.0001379308258
0	0	0.0005523056732	-0.002648270185
0	0	0.0005812882679	-0.002866668998
0	0	-0.0005515124278	-0.0003458415484
0	0	7.26E-06	0.00062500339
0	0	-0.0006693257228	0.0007185346073
0	0	-0.0006075966764	0.00106895889
0	0	0.000430240728	0.00199999114
0	0	0.0003693771036	-0.0008241050435
0	0	0.0003733567583	-0.002034488044
0	0	0.0003733567584	-0.002034488044
0	0	-7.79E-05	-0.0002413855342
0	0	-0.0001851462428	0.0002068962388
0	0	-0.0001851462428	0.0002068962387
0	0	-3.50E-05	0.001849250096
0	0	-1.75E-05	0.0020317472
0	0	-1.75E-05	0.0020317472
0	0	-3.77E-05	-0.0001260839076
0	0	0.0003442594962	-0.002340428951
0	0	0.0003442594962	-0.002340428951
0	0	6.36E-05	0.0004493668611
0	0	-3.01E-06	0.001379308258
0	0	-3.01E-06	0.001379308258
0	0	0.0002448327462	0.0019369002
0	0	-4.01E-05	0.0006000005722
0	0	-8.35E-05	0.0005457646317
0	0	-0.0008898393042	-0.000484848597
0	0	-0.0003292438452	-0.001109946905
0	0	0.0005117263515	-0.002047616351
0	0	0.0006006115458	-0.0008733637616
0	0	0.0009864321254	0.001866668447
0	0	-0.0005164457106	0.0006733457013
0	0	-0.0004343379912	-6.36E-05
0	0	0.00120479928	-0.001723859815
-2.344969649	0	9.62E-05	-0.0008749982268
2.344969649	0	4.24E-05	-0.002514403164
0	0	0.0006725340541	-0.002794815264
0	0	-0.000156728749	0.002641510765
0	0	-0.000156728749	0.002641510765
0	0	-0.0006161266957	0.001868100317
0	0	-0.0009831194095	0.001235297028
0	0	-0.0003513947253	0.002550510126
0	0	-0.001111468501	0.0004040175766
0	0	-0.0007138071679	-0.001466365741
0	0	-1.27E-05	-0.002742850417
0	0	-0.0007317884799	-0.001104458623
0	0	-0.001116471499	-0.0002222221398
0	0	-0.001268818867	0.0008536139535
0	0	-0.001152345521	0.0005061522453
0	0	-0.0008819011014	5.17E-05
0	0	-0.0003066216345	-0.0006206938192
0	0	-0.001091879254	-0.0005605009104
0	0	-0.001249873311	-0.0009350620274
0	0	-0.001191279759	-0.001102040259
0	0	-0.001176222443	-0.0005880821127
0	0	-0.000416688626	0.0009230803428
0	0	-0.000416688626	0.0009230803428
0	0	-0.0006403561365	0.0004939571075
0	0	-0.0006004269022	1.50E-05
0	0	0.0006639258931	-0.0007096797336
0	0	-0.0003336961217	-0.0003838715048
0	0	-0.0007567077135	0.0003888769562
0	0	-0.0003845680496	0.001222221769
0	0	-0.0007344684808	0.0008888947934
0	0	-0.0005295570072	0.001045444753
0	0	0.000790980093	0.002181818686
0	0	-1.71E-05	0.0008095852433
0	0	0.0001735251968	-0.001782539535
0	0	0.0005681105647	-0.002685725995
0	0	-0.000787651688	-0.000988576703
0	0	-0.0004709834528	-0.0004800007629
0	0	0.0002413746947	0
0	0	-0.0001335574185	0.0008666644626
0	0	0.0002259699049	0.002841226568
0	0	0.0004608387324	0.003210517292
0	0	-0.0006085102261	0.000552424854
0	0	2.49E-05	-0.001725832532
0	0	0.0004758900337	-0.002700002575
0	0	-0.0004551106954	-0.001560786805
0	0	-0.0009501929818	-0.0009473657582
0	0	0.000512243782	-0.003379698366
0	0	0.000383286302	0.001112082513
0	0	0.0002110476978	0.003384612405
0	0	-0.0005877224696	0.001502405361
-0.3350031947	0	-0.0004106719082	0.0006856896851
-2.680059104	0	0.002452410279	-0.0003870980365
3.015062299	0	-6.49E-06	-0.0007548369552
0	0	-0.000543246169	-0.001634761962
0	0	0.0005315332172	-0.00396524015
0	0	-0.001004455227	0
0	0	0.0003009985629	0.002707669736
0	0	0.0008303656011	0.003874144674
0	0	-0.0008252490743	0.0007272728954
0	0	0.0004086554568	0.0001062989699
0	0	0.0009087888196	-0.001115369108
0	0	0.0001981959644	-0.003000002861
0	0	0.0001981959644	-0.003000002861
0	0	-0.0007730273551	-0.0006500111163
0	0	-0.0006891092964	0.000604522806
0	0	0.0006389153033	0.003272728029
0	0	-2.25E-05	0.00207774228
0	0	0.0002844604326	9.72E-06
0	0	0.0009995183774	-0.0008823550201
0	0	-0.0005887438531	-0.0009050806636
0	0	-0.000534942248	-0.001052271418
0	0	0.0007730484635	-0.001624996707
0	0	-0.0001779138673	9.28E-05
0	0	-6.59E-05	0.003173349496
0	0	0.0005165184196	0.004756733707
0	0	-0.000412864182	0.001727059394
0	0	-0.0003836897865	-0.0004578834082
0	0	0.000636224812	-0.002526308688
0	0	0.0003814890951	-0.001868340672
0	0	2.08E-06	-0.0008813557043
0	0	2.08E-06	-0.0008813557043
0	0	-7.64E-05	0.000318802473
0	0	-0.0001032644883	0.001785714468
0	0	-0.0001032644883	0.001785714468
0	0	9.68E-05	-0.001074968879
0	0	0.0002681531628	-0.002615394305
0	0	0.0002111510245	-0.002529450141
0	0	-0.0008671320393	-0.0008965503679
0	0	0.0003088024873	0.0003336847847
0	0	0.0005567651715	0.001172908818
0	0	-0.0005748448321	0.001193966473
0	0	0.0002471452765	0.001061223953
0	0	0.0002471452765	0.001061223953
0	0	0.0003343199478	-0.001336164176
0	0	0.0004069025746	-0.002363633495
0	0	0.0004069025746	-0.002363633495
0	0	7.42E-05	0.001919512196
0	0	-0.0002397887535	0.002981133577
0	0	-0.0002397887535	0.002981133577
0	0	-0.0008283930924	0.001416682768
0	0	0.0002792038365	0.0003747678545
0	0	0.0004940815939	5.86E-05
0	0	-0.0008052720668	-0.00100000436
0	0	0.0005761381955	-0.003174127529
0	0	0.0008568886355	-0.003485876071
0	0	-0.0009863474536	-5.00E-05
0	0	-0.0003899787517	0.00110283427
0	0	0.001590211125	0.004941535442
0	0	-0.0009083071407	0.000562503051
0	0	0.000266921755	-0.001312252638
0	0	0.000756776367	-0.002475524978
0	0	-0.0005206580107	-0.001240173224
0	0	0.0004718228078	-0.0005405414043
0	0	7.65E-05	1.39E-05
0	0	-0.0008009407189	0.001307691157
0	0	0.0009655253716	0.00452940861
0	0	0.0005260894623	0.003170597002
0	0	-0.0001821444271	-0.00117445048
0	0	0.0002925089958	-0.002936174502
0	0	0.0002443154039	-0.002862097467
0	0	-0.000664873247	-0.001454540536
0	0	0.0004267418145	0.001067259716
0	0	0.0002058599733	0.001243874063
0	0	-0.0008884757413	0.001419348551
0	0	0.0005635651907	0.003346751385
0	0	0.000632378715	0.00265003254
0	0	-0.0004358450222	-0.001376462902
0	0	0.0001089566353	-0.003254894414
0	0	0.0001089566353	-0.003254894414
0	0	0.0001913546565	0.0002362374447
0	0	0.0002527532068	0.001400001335
0	0	1.32E-05	0.001484781472
0	0	-0.0005572814593	0.001646304315
0	0	0.0005327642553	0.0008108121065
0	0	0.0001828452072	0.0003004238576
0	0	-0.0008330666014	-0.001230768147
0	0	0.0005590085215	-0.005416065353
0	0	0.0001614891511	-0.004005477808
0	0	-0.0009205960023	-0.0002000001907
0	0	1.70E-05	0.002428556563
0	0	0.0002444037934	0.00308142391
0	0	8.75E-05	0.002364722721
0	0	0.0002610093006	0.001588227899
0	0	0.0001859540783	-0.001658471393
0	0	0.0002322394296	-0.002740745775
0	0	0.0001885149688	-0.002632284473
0	0	-0.0006417601321	-0.0005714245751
0	0	0.0006681820065	0.003352911651
0	0	0.0002137549241	0.002732791755
0	0	-0.0008302182283	0.001285719891
0	0	0.0007991158138	0.001253564101
0	0	-0.0002367893485	-0.0004771571697
0	0	8.79E-05	-0.003718385753
0	0	0.0007751769563	-0.005764719465
0	0	-0.0004720256732	-0.001482907344
0	0	-9.20E-05	0.00228690903
0	0	0.0001272551001	0.003291676346
0	0	-0.0001419507984	0.002935042064
0	0	-0.0002053721283	0.002110791648
0	0	0.001108207895	0.001624996707
0	0	-0.0001607219659	-0.0001022010627
0	0	-0.0006206429371	-0.001588281971
0	0	0.001232934894	-0.006592604701
0	0	-0.0003451837139	-0.001791007319
0	0	-0.0003856129225	0.002267361232
0	0	-0.0001644573104	0.00332075639
0	0	-0.0001400128282	0.003173966964
0	0	0.0004634096385	0.000384615046
0	0	0.0004634096385	0.000384615046
0	0	-8.04E-05	-0.000347072671
0	0	-0.0007160908003	-0.001241389217
0	0	0.001416023102	-0.002344824039
0	0	0.0009043997072	0.001252979806
0	0	0.0002437767136	0.003632651223
0.06128823909	1.316084292	0.0002192614179	0.003106217506
0.6129005107	13.16123202	-0.0009128382732	-0.004904382051
0.2758112502	5.922683689	-0.0007912773196	-0.009175546725
0	0	0.0002933030544	-0.01201185893
0	0	-0.0009928036933	-0.01052400663
0	0	-0.0001846893116	-0.01192428715
0	0	-0.000738969884	-0.009902077903
0	0	-0.001078164497	-0.007009489139
0	0	0.0003943049072	-0.003008483657
0	0	-0.0003513134466	-0.005220613024
0	0	-0.0004110466116	-0.00855562824
0	0	0.00041324283	-0.01014973661
0	0	-0.000964744025	-0.009638260747
0	0	0.0006520510258	-0.008865889541
0	0	0.0001636516402	-0.007487474764
0	0	-0.0006183818823	-0.0009169466676
0	0	-0.0002275510455	0.004114538724
0	0	-0.0002275510455	0.004114538724
0	0	-0.001108877357	0.002671014823
0	0	-0.00125562228	0.002416268451
0	0	-0.00125562228	0.002416268451
0	0	-0.001175970626	-0.002988061823
0	0	-0.001155316644	-0.003588570961
0	0	-0.0008867690546	-0.003179069272
0	0	-0.0003076255942	-0.003532306878
-0.554841014	-2.632268996	-0.0001882127342	-0.002691995837
-2.774181259	-13.16123202	0.0007317714305	0.002369709488
0.3189833151	1.513316193	0.0002649324406	-0.3671714406
3.010038958	14.28018482	-0.0003502779413	-2.460899411
0	0	-0.0003502779413	-2.460899411
0	0	-0.0005711605202	-0.9839286442
0	0	-0.0007094180884	0.0007580517487
0	0	-0.0007094180884	0.0007580517487
0	0	-0.0007597115064	0.001008011865
0	0	-0.0007930042375	0.001212527287
0	0	-0.0007930042375	0.001212527287
0	0	-0.000901982344	-0.002393295165
0	0	-0.0009019832699	-0.002393327834
0	0	-0.0009019832699	-0.002393327834
0	0	-0.0004901961777	0.002039982246
0	0	-0.0004901936068	0.002040009727
0	0	-0.0009300298785	-0.001898670977
0	0	-0.001365401782	-0.005837411781
0	0	-0.0004456551404	0.0005966026187
0	0	-0.0003971978726	0.000935226117
0	0	-0.0003668330551	0.004400812483
0	0	-0.0007693023132	0.0009434691684
0	0	-0.001386936136	-0.005160012466
0	0	-0.0006546006962	-0.0003822397654
0	0	-0.000654593606	-0.0003821942006
0	0	-0.0004936647356	0.001955476655
0	0	-0.0004379014075	0.002734706219
0	0	-0.0007633245312	0.0004901008651
0	0	-0.0008177263984	9.40E-05
0	0	-0.0008177263984	9.40E-05
0	0	-0.0006207421794	0.0003081960973
0	0	-0.0005352843074	0.0004000081635
0	0	-0.0004169621147	0.0001356270758
0	0	8.06E-05	-0.0009219142943
0	0	-4.59E-05	-0.001371624269
0	0	-0.001182657812	-0.005419254225
0	0	-0.0002058554414	0.004590364651
0	0	-0.00083839193	0.0005825085399
0	0	-0.001382609085	-0.002401055295
0	0	-0.001166277824	0.002062218431
0	0	-0.001156454318	0.0005344320589
0	0	-0.0002557441728	0.004423296163
0	0	-0.0007734887301	-0.0005765825245
0	0	-0.001124283345	-0.004439989598
0	0	-0.0002525553682	-0.0003599925613
0	0	-0.0003423478358	-0.002180011496
0	0	-0.0009108762759	-0.004660011834
0	0	-0.0008835474558	-0.003128649876
0	0	-0.0007371642638	0.0004446545979
0	0	-0.0008340320713	-0.0004260029919
0	0	-0.001379037899	-0.005359983978
0	0	-0.0001661322678	0.0009699437336
-4.3	-20.4	0.000795800202	0.004131299477
0.4299282359	2.039659538	0.000434964448	0.001886228188
3.870071764	18.36034046	0.0006353733704	0.003673250576
0	0	-0.0004970926441	0.001310141468
0	0	-0.0006229105176	0.001047551809
0	0	-0.0006849316486	0.001634533293
0	0	-0.0008650403296	0.003395535964
0	0	-0.0008650403296	0.003395535964
0	0	-0.0008551181472	0.000186216903
0	0	-0.000855117688	0.0001861847659
0	0	-0.001036252579	-0.001895149522
0	0	-0.001305070441	-0.005017155917
0	0	-0.0002337699124	0.005363727363
0	0	-0.000233763264	0.005363791713
0	0	0.0002758872829	0.006368444558
0	0	-0.0006913026812	-0.001059957199
0	0	-0.0006790264303	-0.001792035706
0	0	-5.41E-05	0.001922973082
0	0	-0.001308927066	-0.005313848659
0	0	-0.0006191183392	-0.0005331140415
0	0	-0.0005076800397	0.0002733259626
0	0	-0.0005887104242	-0.0005354052444
0	0	-0.0005972707535	-0.0007915996587
0	0	-0.0007241048124	-0.002278761145
0	0	-0.0007556592329	-0.002650563262
0	0	-0.0004030998301	-0.0005770504692
0	0	-0.001325135307	-0.005759928411
0	0	-0.0007832738299	-0.0003933590582
0	0	-0.000602233258	0.001395615296
0	0	-0.0005071745334	0.00458912131
0	0	-0.0001571510134	0.008268643052
0	0	-0.001367521631	-0.005097506206
0	0	-0.0006897205797	-0.0005834103576
0	0	0.0001841249382	0.005166099493
0	0	-0.0002565042181	0.002100868714
0	0	-0.0002565042181	0.002100868714
0	0	-0.0006000505635	5.31E-05
0	0	-0.0006158145096	-5.47E-05
0	0	-0.0006617151696	-0.0003474978018
0	0	-0.0009177358829	-0.002982435352
0	0	-0.0009177358829	-0.002982435352
0	0	-0.0009177358829	-0.002982435352
0	0	-0.0009177358829	-0.002982435352
0	0	-0.0009177358829	-0.002982435352
0	0	-0.0006772911947	0.0005397678623
-0.2554388231	-1.2118493	-0.0003976663234	0.002198608165
-0.8514865636	-4.039610674	-5.71E-05	0.003814452434
-0.8514865636	-4.039610674	0.0002835229275	0.005430296704
-0.8514865636	-4.039610674	0.0006241175529	0.007046140973
-0.8514865636	-4.039610674	0.0009475987709	0.00846222506
1.315902742	6.242887426	0.0004604322872	0.005165987925
2.345482336	11.12740457	-0.0004777606471	0.000715026097
0	0	-0.0007241935102	-0.001291116698
0	0	-0.0007834301331	-0.001792656283
0	0	-0.0005704662999	0.0004630686499
0	0	-0.0009226704461	-0.0004737073802
0	0	-0.0009226704461	-0.0004737073802
0	0	-0.0008018651533	0.0004944506151
0	0	-0.0006810601776	0.001462603071
0	0	-0.0006810601776	0.001462603071
0	0	-0.0008274887807	-0.002283225414
0	0	-0.0008443676339	-0.002944301437
0	0	-0.0006670104873	-0.001801333072
0	0	-0.0002454519012	0.0008656330802
0	0	-0.0004183650985	-7.47E-05
0	0	-0.0007350283562	-0.001821018589
0	0	-0.0007350283562	-0.001821018589
0	0	-0.0006429060933	-0.0002316418703
0	0	-0.0005034522503	0.002152479101
0	0	-0.001111432515	-0.002897434242
0	0	-0.0006889209491	-3.50E-05
0	0	-0.0005992614923	0.0005000263839
0	0	-0.001030572419	-0.003354414588
0	0	-0.000200233142	0.001777479861
0	0	-0.0007703960116	-0.002104055674
0	0	-0.001005548465	-0.003860668611
0	0	-0.0004609429797	-0.0005488917116
0	0	-0.0005203951795	-0.000454442767
0	0	-0.0005909777506	0.0009619190055
0	0	-0.0005909776956	0.0009619227875
0	0	-0.0006162822398	-0.0008967477808
0	0	-0.0001605268286	0.0001971792916
0	0	-0.0005310812738	-0.001673109295
0	0	-0.0005668075475	-0.001880927726
0	0	-0.0009667132134	-0.002933985324
0	0	-0.0005319494328	0.001420847262
0	0	-0.0006379009904	0.000582886329
0	0	-0.000994197541	-0.00224004825
0	0	-0.0002561225782	0.003840039132
0	0	-0.0008971677325	-0.001197456747
0	0	-0.0005539768088	0.002199255696
0	0	-0.0001685840551	0.005413902456
0	0	-0.001124161269	-0.003855649666
0	0	-0.000495782644	-0.0001599981504
0	0	-0.000928191329	-0.002974827548
0	0	-0.001221097805	-0.004727067013
0	0	-0.0004485383373	0.001242936895
0	0	-0.0007108413007	0.0002610289615
0	0	-0.0008122936885	-0.0006611828499
0	0	-0.001344679363	-0.005620964524
0	0	-0.0005436004782	-0.0005599668665
0	0	-0.0005547247289	-0.0003130573669
0	0	-0.000579393154	0.0002630695081
0	0	-0.000579393154	0.0002630695081
0	0	-0.0006938845942	0.0001754404781
0	0	-0.0007040001402	0.0001378844632
0	0	-0.0007050572148	-0.0002303134431
0	0	-0.0007007666943	-0.0009141112748
0	0	-0.0007007666943	-0.0009141112748
0	0	-0.0006591066328	0.000192094392
0	0	-0.0005600350535	0.002773314797
0	0	-0.0005780469183	0.002762651663
0	0	-0.000898740685	0.002560010223
0	0	-0.000898740685	0.002560010223
0	0	-0.0003886014244	0.002736464661
0	0	-0.0004683901305	-0.001953112838
0	0	-0.0003034746812	-0.00113156488
0	0	-0.000284687776	-0.0003651350671
0	0	-0.0007229487814	-0.002558875745
0	0	-0.0009548998625	-0.003709243822
0	0	0.0002128336158	0.00220363876
0	0	6.79E-05	0.001940750923
0	0	-6.04E-05	0.001677853559
0	0	-0.0008658906743	-0.002604204833
0	0	-0.0009309120678	-0.001387903901
0	0	-0.000665225904	0.001586443299
0	0	-0.001534868968	-0.005953106787
0	0	-0.0007952273186	0.001574056293
0	0	-0.0008168280785	0.0009245516867
0	0	-0.0007547065331	-0.000685744735
0	0	0.0003566927946	0.006609217768
0	0	-0.001288753557	-0.005450334584
0	-0.01666652286	-0.0004846471712	-0.0007721356815
-0.009999745686	-0.08333220557	4.66E-05	0.002697910614
-0.03333336512	-0.1666668256	-0.0007936943222	-0.001456861092
-0.0223530735	-0.1274515518	-0.0007847530927	-0.001405880471
-0.01960788934	-0.117647336	-0.0006006188386	0.0001060969522
-0.01470592635	-0.1132355343	-0.00041088582	0.001616348773
-0.02419344121	-0.1943541123	-0.0009091410686	-0.00207173189
-0.02580655879	-0.200645244	-0.0007378213851	5.39E-05
-0.006666475931	-0.1466654269	-0.0001589964673	0.005363794627
-0.03333336512	-0.3333336512	-0.001190114137	-0.003473044453
-0.01000015895	-0.2000013851	-0.0007690094608	0.001719970043
-0.01624992102	-0.2124994146	-0.0008097606389	0.001524218181
-0.02499987483	-0.2499987483	-0.0009356093967	0.0007819151501
-0.01208334674	-0.2774997526	-0.000930776058	0.0008929150512
-0.03333336512	-0.4000003815	-0.0008725492606	0.0007029198254
-0.01333349228	-0.2742872843	-0.0004101567381	0.001535714385
-0.01374993593	-0.3057135979	-0.0004046529713	0.001658007648
-0.02499987483	-0.3999979973	0.0003784043126	0.002085938044
-0.02466462	-0.3543906278	0.0003232709163	0.001927850146
-0.02439030971	-0.3170740263	-0.0008971070179	-0.003643399785
-0.01219525953	-0.2335378017	0.000168272875	0.001446398084
-0.01612897718	-0.2846772756	-2.88E-05	0.002037457901
-0.03225816971	-0.4193562062	-0.0008883813159	0.0007716196107
-0.01286262065	-0.2897136036	-0.0008832362676	0.0008875050521
-0.02500002384	-0.3750003576	-0.0008712515004	0.001912532656
-0.01375020862	-0.3698878693	-0.0008641784609	0.002214905685
-0.02249992847	-0.5313636864	-0.0008551784895	0.00242745116
-0.02500002384	-0.5500005245	-0.0003869579316	0.002000893722
-0.01124981523	-0.3862475622	-0.0003824538209	0.002155386889
-0.02500002384	-0.3750003576	-0.000343614969	0.001924279591
-0.01625020862	-0.4028417132	-0.0003116333653	0.00177360314
0	-0.4375768429	-0.0003063955624	0.0004143836113
0	-0.3933340009	-0.0002959154046	-0.0006836210262
-0.01951209244	-0.2356094041	-0.0002881105676	-0.0005893772645
-0.02439016788	-0.2195115109	0.0002508036627	-0.0002398088391
-0.006097739683	-0.01778661976	0.0003121644344	-0.0002036070415
0	0.548388885	0.0001355519594	0.002225143486
-0.003921518395	-0.2992059559	0.0001102254526	0.002812144299
-0.01960779767	-0.5686261325	-0.0003109186963	0.0009424870921
-0.01960779767	-0.5686261325	-9.80E-05	0.0008987187667
-0.02311270149	-0.4265211147	-0.0001839132969	0.0007140366278
-0.02500002384	-0.3500003338	-0.0005161551434	-7.65E-05
-0.008750160933	-0.4200013471	0.0002310854516	0.003066068117
0	-0.475000453	-0.0006195087496	-0.0002994561063
0	-0.4370241868	-0.0005884827007	-0.00147480324
0	-0.09672534229	2.85E-05	-0.001175559205
0	-0.1250001192	-0.0002415792631	-0.001349067503
-0.001219380575	-0.1272864687	-0.0006879281036	-0.001306382417
-0.02439030971	-0.170732168	-0.0006246622059	-0.0009656465148
-0.02439030971	-0.170732168	-0.0003998560084	-8.00E-05
-2.14E-13	-0.2975607646	-0.0003998560084	3.90E-05
0	-0.195121343	-0.000431172866	-0.002016589061
0	-0.1073178924	-0.000388825118	-0.002684897835
0	0	6.14E-05	-0.000586467944
0	0	0.001141800325	0.004309986321
0	-0.2399986649	-4.36E-07	0.001891573006
0	-0.5999958039	0.0004489368738	0.002823406184
-0.01290296332	-0.5164529444	0.0003111270725	0.002128284063
-0.03225816971	-0.5161307153	-0.0004806978645	-0.0007612823114
-0.00483886697	-0.07742187152	0.000461471243	0.0008066690191
0	-0.1451209127	-0.0005123993763	0.0001232398032
0	-0.1707311752	-0.0004111209067	0.001014488802
0	-0.2341456471	0.0005942737328	0.003226670211
