0.116	0	0	1.44859633
0.124	0	0	1.44869633
0.120	0	0	1.44869633
0.120	0	0	1.44894633
0.120	0	0	1.44879633
0.120	0	0	1.44859633
0.120	0	0	1.44869633
0.120	0	0	1.44904633
0.120	0	0	1.44879633
0.120	0	0	1.44879633
0.120	0	0	1.44879633
0.120	0	0	1.44869633
0.122	0	0	1.44894633
0.118	0	0	1.44869633
0.122	0	0	1.44919633
0.118	0	0	1.44859633
0.122	0	0	1.44899633
0.120	0	0	1.44869633
0.118	0	0	1.44909633
0.120	0	0	1.44869633
0.120	0	0	1.44914633
0.122	0	0	1.44834633
0.120	0	0	1.44899633
0.120	0	0	1.44874633
0.120	0	0	1.44884633
0.120	0	0	1.44874633
0.120	0	0	1.44874633
0.120	0	0	1.44869633
0.120	0	0	1.44904633
0.122	0	0	1.44864633
0.118	0	0	1.44894633
0.119	0	0	1.44849633
0.120	0	0	1.44899633
0.121	0	0	1.44859633
0.119	0	0	1.44884633
0.121	0	0	1.44869633
0.119	0	0	1.44894633
0.120	0	0	1.44859633
0.120	0	0	1.44894633
0.120	0	0	1.44889633
0.125	0	0	1.44874633
0.120	0	0	1.44879633
0.122	0	0	1.44859633
0.118	0	0	1.44879633
0.120	0	0	1.44899633
0.120	0	0	1.44859633
0.120	0	0	1.44899633
0.122	0	0	1.44859633
0.118	0	0	1.44924633
0.120	0	0	1.44854633
0.120	0	0	1.44899633
0.120	0	0	1.44859633
0.120	0	0	1.44909633
0.120	0	0	1.44849633
0.120	0	0	1.44869633
0.122	0	0	1.44859633
0.118	0	0	1.44879633
0.120	0	0	1.44854633
0.120	0	0	1.44879633
0.119	0	0	1.44864633
0.120	0	0	1.44894633
0.120	0	0	1.44859633
0.120	0	0	1.44894633
0.120	0	0	1.44869633
0.120	0	0	1.44909633
0.120	0	0	1.44849633
0.125	0	0	1.44904633
0.118	0	0	1.44859633
0.117	0	0	1.44899633
0.125	0	0	1.44864633
0.120	0	0	1.44894633
0.120	0	0	1.44849633
0.122	0	0	1.44894633
0.118	0	0	1.44884633
0.120	0	0	1.44874633
0.120	0	0	1.44879633
0.120	0	0	1.44899633
0.122	0	0	1.44859633
0.118	0	0	1.44874633
0.120	0	0	1.44869633
0.120	0	0	1.44889633
0.120	0	0	1.44879633
0.122	0	0	1.44884633
0.118	0	0	1.44854633
0.120	0	0	1.44909633
0.120	0	0	1.44869633
0.120	0	0	1.44879633
0.122	0	0	1.44879633
0.117	0	0	1.44899633
0.121	0	0	1.44879633
0.119	0	0	1.44884633
0.120	0	0	1.44884633
0.127	0	0	1.44864633
0.113	0	0	1.44894633
0.120	0	0	1.44844633
0.125	0	0	1.44889633
0.120	0	0	1.44869633
0.120	0	0	1.44879633
0.120	0	0	1.44879633
0.120	0	0	1.44879633
0.120	0	0	1.44889633
0.120	0	0	1.44864633
0.122	0	0	1.44874633
0.118	0	0	1.44864633
0.120	0	0	1.44874633
0.119	0	0	1.44859633
0.121	0	0	1.44889633
0.122	0	0	1.44859633
0.118	0	0	1.44889633
0.120	0	0	1.44839633
0.120	0	0	1.44914633
0.120	0	0	1.44834633
0.122	0	0	1.44909633
0.117	0	0	1.44834633
0.120	0	0	1.44929633
0.121	0	0	1.44819633
0.119	0	0	1.44914633
0.123	0	0	1.44844633
0.117	0	0	1.44889633
0.120	0	0	1.44859633
0.120	0	0	1.44869633
0.125	0	0	1.44899633
0.118	0	0	1.44869633
0.122	0	0	1.44864633
0.120	0	0	1.44889633
0.120	0	0	1.44859633
0.120	0	0	1.44884633
0.122	0	0	1.44854633
0.118	0	0	1.44884633
0.120	0	0	1.44854633
0.120	0	0	1.44884633
0.120	0	0	1.44869633
0.122	0	0	1.44874633
0.118	0	0	1.44889633
0.120	0	0	1.44869633
0.120	0	0	1.44889633
0.120	0	0	1.44894633
0.122	0	0	1.44879633
0.118	0	0	1.44884633
0.120	0	0	1.44869633
0.120	0	0	1.44884633
0.120	0	0	1.44874633
0.122	0	0	1.44884633
0.117	0	0	1.44884633
0.120	0	0	1.44869633
0.120	0	0	1.44854633
0.120	0	0	1.44919633
0.123	0	0	1.44849633
0.117	0	0	1.44894633
0.120	0	0	1.44869633
0.120	0	0	1.44904633
0.125	0	0	1.44869633
0.118	0	0	1.44874633
0.122	0	0	1.44864633
0.120	0	0	1.44869633
0.120	0	0	1.44879633
0.119	0	0	1.44879633
0.119	0	0	1.44869633
0.122	0	0	1.44889633
0.120	0	0	1.44874633
0.120	0	0	1.44884633
0.119	0	0	1.44879633
0.123	0	0	1.44864633
0.118	0	0	1.44874633
0.126	0	0	1.44874633
0.114	0	0	1.44859633
0.120	0	0	1.44904633
0.122	0	0	1.44849633
0.117	0	0	1.44899633
0.120	0	0	1.44864633
0.120	0	0	1.44879633
0.120	0	0	1.44874633
0.123	0	0	1.44864633
0.117	0	0	1.44874633
0.120	0	0	1.44889633
0.125	0	0	1.44874633
0.115	0	0	1.44874633
0.123	0	0	1.44879633
0.122	0	0	1.44869633
0.120	0	0	1.44859633
0.120	0	0	1.44894633
0.120	0	0	1.44859633
0.118	0	0	1.44894633
0.121	0	0	1.44859633
0.121	0	0	1.44879633
0.120	0	0	1.44884633
0.120	0	0	1.44879633
0.118	0	0	1.44874633
0.122	0	0	1.44879633
0.120	0	0	1.44879633
0.120	0	0	1.44879633
0.120	0	0	1.44869633
0.119	0	0	1.44874633
0.121	0	0	1.44874633
0.119	0	0	1.44884633
0.120	0	0	1.44864633
0.120	0	0	1.44884633
0.120	0	0	1.44884633
0.120	0	0	1.44894633
0.120	0	0	1.44884633
0.120	0	0	1.45029633
0.120	0	0	1.45104633
0.123	0	0	1.44934633
0.122	0	0	1.44994633
0.115	0	0	1.45059633
0.125	0	0	1.44994633
0.120	0	0	1.44719633
0.118	0	0	1.44884633
0.122	0	0	1.44709633
0.120	0	0	1.44614633
0.120	0	0	1.44909633
0.120	0	0	1.44769633
0.118	0	0	1.44849633
0.122	0	0	1.44949633
0.120	0	0	1.44884633
0.118	0	0	1.44834633
0.122	0	0	1.44859633
0.120	0	0	1.44894633
0.120	0	0	1.44909633
0.120	0	0	1.44864633
0.120	0	0	1.44824633
0.120	0	0	1.44889633
0.120	0	0	1.44894633
0.119	0	0	1.44869633
0.121	0	0	1.44869633
0.119	0	0	1.44854633
0.120	0	0	1.44899633
0.120	0	0	1.44874633
0.120	0	0	1.44869633
0.120	0	0	1.44839633
0.125	0	0	1.44894633
0.115	0	0	1.44864633
0.125	0	0	1.44859633
0.120	0	0	1.44844633
0.120	0	0	1.44854633
0.120	0	0	1.44904633
0.120	0	0	1.44859633
0.120	0	0	1.44869633
0.120	0	0	1.44859633
0.120	0	0	1.44869633
0.120	0	0	1.44874633
0.120	0	0	1.44874633
0.120	0	0	1.44854633
0.120	0	0	1.44904633
0.120	0	0	1.44859633
0.120	0	0	1.44889633
0.120	0	0	1.44884633
0.120	0.142	0	1.44869633
0.122	0.142	0	1.44884633
0.118	0.142	0	1.44114633
0.119	0.142	0	1.44574633
0.120	0.142	0	1.44539633
0.120	0.142	0	1.45029633
0.120	0.142	0	1.44779633
0.125	0	0	1.44234633
0.115	0	0	1.43824633
0.120	0	0	1.45149633
0.120	0	0	1.44494633
0.125	0	0	1.44339633
0.120	0	0	1.43979633
0.120	0	0	1.44359633
0.122	0	0	1.44754633
0.118	0	0	1.44524633
0.120	0	0	1.44199633
0.120	0	0	1.44274633
0.120	0	0	1.44579633
0.122	0	0	1.44594633
0.118	0	0	1.44349633
0.120	0	0	1.44294633
0.120	0	0	1.44409633
0.120	0	0	1.44554633
0.122	0	0	1.44434633
0.118	0	0	1.44344633
0.122	0	0	1.44354633
0.118	0	0	1.44489633
0.119	0	0	1.44484633
0.120	0	0	1.44414633
0.120	0	0	1.44359633
0.120	0	0	1.44439633
0.120	0	0	1.44484633
0.120	0	0	1.44429633
0.120	0	0	1.44379633
0.120	0	0	1.44429633
0.120	0	0	1.44449633
0.125	0	0	1.44469633
0.115	0	0	1.44414633
0.127	0	0	1.44424633
0.118	0	0	1.44429633
0.120	0	0	1.44469633
0.120	0	0	1.44429633
0.120	0	0	1.44439633
0.122	0	0	1.44419633
0.120	0	0	1.44439633
0.118	0	0	1.44444633
0.120	0	0	1.44429633
0.120	0	0	1.44419633
0.122	0	0	1.44464633
0.118	0	0	1.44424633
0.118	0	0	1.44449633
0.121	0	0	1.44434633
0.121	0	0	1.44444633
0.119	0	0	1.44424633
0.121	0	0	1.44459633
0.119	0	0	1.44424633
0.120	0	0	1.44454633
0.121	0	0	1.44414633
0.119	0	0	1.44444633
0.120	0	0	1.44429633
0.120	0	0	1.44479633
0.120	0	0	1.44424633
0.120	0	0	1.44454633
0.120	0	0	1.44414633
0.125	0	0	1.44464633
0.115	0	0	1.44414633
0.125	0	0	1.44444633
0.120	0	0	1.44394633
0.122	0	0	1.44449633
0.118	0	0	1.44439633
0.120	0	0	1.44434633
0.120	0.142	0	1.44434633
0.120	0.142	0	1.44854633
0.122	0.142	0	1.45019633
0.118	0.142	0	1.44529633
0.119	0.165	-1.003	1.44594633
0.121	0.165	-1.003	1.40969633
0.122	0.165	-1.003	1.33054633
0.120	0.165	-1.003	1.27159633
0.117	0.165	-1.003	1.20094633
0.120	0.165	-1.003	1.12304633
0.121	0.165	-1.003	1.05849633
0.120	0.165	-1.003	1.00139633
0.122	0.165	-1.003	0.91594633
0.117	0.165	-1.003	0.81679633
0.120	0.165	-1.003	0.76854633
0.120	0.165	-1.003	0.69884633
0.120	0.142	0	0.62824633
0.123	0.142	0	0.59689633
0.122	0.142	0	0.59994633
0.120	0.142	0	0.59419633
0.120	0.142	0	0.58944633
0.120	0.142	0	0.59134633
0.118	0.142	0	0.59184633
0.122	0.142	0	0.59194633
0.120	0.142	0	0.59589633
0.120	0.142	0	0.59569633
0.120	0.142	0	0.59579633
0.118	0.142	0	0.59484633
0.122	0.142	0	0.59124633
0.120	0.142	0	0.59489633
0.120	0.142	0	0.59289633
0.119	0.142	0	0.59124633
0.123	0.142	0	0.60299633
0.117	0.142	0	0.59874633
0.121	0.142	0	0.59954633
0.120	0.142	0	0.60169633
0.120	0.142	0	0.60539633
0.122	0.142	0	0.60664633
0.118	0.142	0	0.60544633
0.119	0.142	0	0.60099633
0.120	0.142	0	0.60304633
0.120	0.142	0	0.60464633
0.123	0.142	0	0.60324633
0.117	0.142	0	0.60154633
0.125	0.142	0	0.60379633
0.115	0.142	0	0.60444633
0.125	0.142	0	0.60449633
0.118	0.142	0	0.60299633
0.122	0.142	0	0.60639633
0.119	0.142	0	0.60684633
0.121	0.142	0	0.60389633
0.120	0.142	0	0.60859633
0.118	0.142	0	0.60459633
0.122	0.142	0	0.60534633
0.120	0.142	0	0.60504633
0.120	0.142	0	0.60369633
0.118	0.142	0	0.59939633
0.120	0.142	0	0.59554633
0.122	0.142	0	0.59619633
0.120	0.142	0	0.59799633
0.120	0.142	0	0.59429633
0.120	0.142	0	0.59314633
0.118	0.142	0	0.59464633
0.122	0.142	0	0.59629633
0.119	0.142	0	0.59464633
0.121	0.142	0	0.59549633
0.119	0.142	0	0.59579633
0.125	0.142	0	0.59709633
0.115	0.142	0	0.59434633
0.120	0.142	0	0.59589633
0.120	0.142	0	0.59629633
0.120	0.142	0	0.59484633
0.125	0.142	0	0.59564633
0.120	0.142	0	0.59429633
0.120	0.142	0	0.59074633
0.120	0.142	0	0.59339633
0.120	0.142	0	0.59099633
0.118	0.142	0	0.59269633
0.122	0.142	0	0.59344633
0.120	0.142	0	0.59284633
0.120	0.142	0	0.59309633
0.118	0.142	0	0.59439633
0.120	0.142	0	0.59314633
0.122	0.142	0	0.59214633
0.120	0.142	0	0.59339633
0.120	0.142	0	0.59194633
0.120	0.142	0	0.59244633
0.118	0.142	0	0.59089633
0.121	0.142	0	0.59229633
0.121	0.142	0	0.59154633
0.120	0.142	0	0.59224633
0.120	0.142	0	0.59189633
0.124	0.142	0	0.59799633
0.116	0.142	0	0.60684633
0.119	0.142	0	0.60374633
0.120	0.142	0	0.60259633
0.120	0.142	0	0.60639633
0.125	0.142	0	0.60454633
0.120	0.142	0	0.60559633
0.115	0.142	0	0.60594633
0.125	0.142	0	0.60694633
0.120	0.142	0	0.60484633
0.118	0.142	0	0.60794633
0.122	0.142	0	0.60959633
0.120	0.142	0	0.60829633
0.120	0.142	0	0.60639633
0.120	0.142	0	0.60699633
0.118	0.142	0	0.60814633
0.122	0.142	0	0.60599633
0.120	0.142	0	0.60704633
0.120	0.142	0	0.60599633
0.120	0.142	0	0.60719633
0.118	0.142	0	0.60809633
0.122	0.142	0	0.60764633
0.119	0.142	0	0.60954633
0.121	0.142	0	0.60784633
0.120	0.142	0	0.60404633
0.118	0.142	0	0.60629633
0.121	0.142	0	0.60734633
0.120	0.142	0	0.60539633
0.120	0.142	0	0.60764633
0.120	0.142	0	0.60919633
0.125	0.142	0	0.60924633
0.115	0.142	0	0.60914633
0.120	0.142	0	0.60969633
0.120	0.142	0	0.61039633
0.125	0.142	0	0.60974633
0.120	0.142	0	0.60844633
0.119	0.142	0	0.60719633
0.121	0.142	0	0.60964633
0.120	0.142	0	0.60769633
0.118	0.142	0	0.60614633
0.122	0.142	0	0.60769633
0.120	0.142	0	0.60809633
0.120	0.142	0	0.60619633
0.120	0.142	0	0.60654633
0.120	0.142	0	0.60789633
0.120	0.142	0	0.60719633
0.120	0.142	0	0.60759633
0.119	0.142	0	0.60544633
0.121	0.142	0	0.60604633
0.120	0.142	0	0.60684633
0.120	0.142	0	0.60499633
0.120	0.142	0	0.60664633
0.120	0.142	0	0.60574633
0.120	0.142	0	0.60574633
0.119	0.142	0	0.60779633
0.121	0.142	0	0.60704633
0.119	0.142	0	0.60984633
0.120	0.142	0	0.60804633
0.120	0.142	0	0.60704633
0.120	0.142	0	0.60949633
0.121	0.142	0	0.60684633
0.119	0.142	0	0.60734633
0.120	0.142	0	0.60829633
0.125	0.142	0	0.60669633
0.122	0.142	0	0.60744633
0.117	0.142	0	0.60569633
0.120	0.142	0	0.60639633
0.120	0.165	0.902	0.60664633
0.119	0.165	0.902	0.64689633
0.124	0.165	0.902	0.70859633
0.117	0.142	0	0.76414633
0.120	0.142	0	0.77429633
0.120	0.142	0	0.78154633
0.120	0.142	0	0.77959633
0.123	0.142	0	0.77859633
0.117	0.142	0	0.77754633
0.120	0.142	0	0.77954633
0.121	0.142	0	0.78129633
0.119	0.142	0	0.78169633
0.123	0.142	0	0.78384633
0.117	0.165	0.902	0.78529633
0.120	0.165	0.902	0.81624633
0.120	0.165	0.902	0.90664633
0.120	0.165	0.902	0.97484633
0.120	0.165	0.902	1.05289633
0.120	0.165	0.902	1.11219633
0.120	0.165	0.902	1.18114633
0.120	0.165	0.902	1.26564633
0.120	0.165	0.902	1.34314633
0.127	0.142	0	1.41349633
0.117	0.142	0	1.44839633
0.120	0.142	0	1.44409633
0.121	0.142	0	1.44214633
0.119	0.142	0	1.44144633
0.123	0.142	0	1.44319633
0.118	0.142	0	1.44219633
0.119	0.142	0	1.44499633
0.120	0.142	0	1.44594633
0.120	0.142	0	1.44404633
0.123	0.142	0	1.44294633
0.117	0.142	0	1.44259633
0.120	0.142	0	1.44294633
0.120	0.142	0	1.44594633
0.120	0.142	0	1.44489633
0.123	0.142	0	1.44454633
0.117	0.142	0	1.44439633
0.120	0.142	0	1.44444633
0.120	0.142	0	1.44629633
0.120	0.142	0	1.44399633
0.123	0.142	0	1.44364633
0.117	0.142	0	1.44314633
0.120	0.142	0	1.44399633
0.120	0.142	0	1.44434633
0.120	0.142	0	1.44294633
0.127	0.142	0	1.44459633
0.113	0.142	0	1.44684633
0.120	0.142	0	1.44639633
0.124	0.142	0	1.44654633
0.120	0.142	0	1.44449633
0.119	0.142	0	1.44184633
0.124	0.142	0	1.44239633
0.117	0.142	0	1.44069633
0.120	0.142	0	1.43919633
0.120	0.142	0	1.44049633
0.119	0.142	0	1.43984633
0.121	0.142	0	1.43919633
0.121	0.142	0	1.43709633
0.119	0.142	0	1.43609633
0.120	0.142	0	1.43589633
0.119	0.142	0	1.43389633
0.120	0.142	0	1.43279633
0.121	0.142	0	1.43284633
0.120	0.142	0	1.43159633
0.120	0.142	0	1.43169633
0.123	0.142	0	1.42679633
0.117	0.142	0	1.42824633
0.120	0.142	0	1.42999633
0.120	0.142	0	1.42974633
0.120	0.142	0	1.43129633
0.123	0.142	0	1.43094633
0.117	0.142	0	1.42899633
0.120	0.142	0	1.43324633
0.124	0.142	0	1.44854633
0.116	0.142	0	1.45764633
0.123	0.142	0	1.44984633
0.120	0.142	0	1.43209633
0.121	0.142	0	1.43054633
0.120	0.142	0	1.44644633
0.120	0.142	0	1.45199633
0.119	0.142	0	1.43934633
0.121	0.142	0	1.43899633
0.120	0.142	0	1.45284633
0.120	0.142	0	1.44624633
0.120	0.142	0	1.44194633
0.119	0.142	0	1.45024633
0.121	0.142	0	1.44749633
0.120	0.142	0	1.44404633
0.120	0.142	0	1.44969633
0.120	0.142	0	1.45764633
0.119	0.142	0	1.46774633
0.121	0.142	0	1.46084633
0.120	0.142	0	1.45524633
0.120	0.142	0	1.45409633
0.120	0.142	0	1.46444633
0.123	0.142	0	1.46814633
0.117	0.142	0	1.45944633
0.120	0.142	0	1.45809633
0.120	0.142	0	1.45519633
0.120	0.142	0	1.46339633
0.123	0.142	0	1.45789633
0.120	0.142	0	1.45809633
0.121	0.142	0	1.45429633
0.123	0.142	0	1.45999633
0.117	0.142	0	1.46224633
0.119	0.142	0	1.45819633
0.121	0.142	0	1.45574633
0.120	0.142	0	1.45334633
0.120	0.142	0	1.45664633
0.120	0.142	0	1.45684633
0.119	0.142	0	1.45719633
0.121	0.142	0	1.45674633
0.120	0.142	0	1.45699633
0.120	0.142	0	1.45824633
0.120	0.142	0	1.45944633
0.119	0.142	0	1.46074633
0.121	0.142	0	1.45914633
0.120	0.142	0	1.45819633
0.120	0.142	0	1.45989633
0.120	0.142	0	1.46279633
0.119	0.142	0	1.45944633
0.121	0.142	0	1.46344633
0.120	0.142	0	1.45849633
0.120	0.142	0	1.46039633
0.120	0.142	0	1.44944633
0.123	0.142	0	1.45119633
0.117	0.142	0	1.45334633
0.120	0.142	0	1.45214633
0.123	0.142	0	1.45249633
0.121	0.142	0	1.45079633
0.119	0.142	0	1.45309633
0.121	0.142	0	1.45099633
0.120	0.142	0	1.44854633
0.120	0.142	0	1.44994633
0.120	0.142	0	1.45284633
0.119	0.142	0	1.45119633
0.121	0.142	0	1.45239633
0.120	0.142	0	1.45454633
0.120	0.142	0	1.46309633
0.120	0.142	0	1.45844633
0.119	0.142	0	1.45854633
0.121	0.142	0	1.45564633
0.120	0.142	0	1.45899633
0.120	0.142	0	1.45739633
0.120	0.142	0	1.45359633
0.119	0.142	0	1.45579633
0.121	0.142	0	1.45574633
0.120	0.142	0	1.45534633
0.120	0.142	0	1.45589633
0.120	0.142	0	1.45634633
0.120	0.142	0	1.45454633
0.124	0.142	0	1.45389633
0.116	0.142	0	1.45354633
0.123	0.142	0	1.45499633
0.121	0.142	0	1.45449633
0.120	0.142	0	1.45344633
0.116	0.142	0	1.45354633
0.124	0.142	0	1.45374633
0.120	0.142	0	1.45469633
0.120	0.142	0	1.45449633
0.120	0.142	0	1.45509633
0.120	0.165	0.902	1.45569633
0.120	0.165	0.902	1.48559633
0.120	0.165	0.902	1.56164633
0.120	0.165	0.902	1.63434633
0.119	0.165	0.902	1.70169633
0.121	0.142	0	1.77539633
0.120	0.142	0	1.80884633
0.120	0.142	0	1.80234633
0.120	0.142	0	1.80894633
0.119	0.142	0	1.80629633
0.121	0.142	0	1.80649633
0.120	0.142	0	1.80669633
0.120	0.142	0	1.81164633
0.120	0.142	0	1.80414633
0.119	0.142	0	1.80824633
0.121	0.142	0	1.80979633
0.120	0.142	0	1.81099633
0.120	0.142	0	1.80844633
0.120	0.142	0	1.81144633
0.120	0.142	0	1.81324633
0.124	0.142	0	1.81054633
0.116	0.142	0	1.81014633
0.124	0.142	0	1.80634633
0.120	0.142	0	1.80534633
0.120	0.142	0	1.80664633
0.120	0.142	0	1.80499633
0.120	0.142	0	1.80579633
0.120	0.142	0	1.80539633
0.120	0.142	0	1.80654633
0.120	0.142	0	1.80559633
0.120	0.142	0	1.80589633
0.120	0.142	0	1.80664633
0.120	0.142	0	1.80514633
0.120	0.142	0	1.80599633
0.120	0.142	0	1.80649633
0.120	0.142	0	1.80689633
0.120	0.142	0	1.80454633
0.120	0.142	0	1.80874633
0.120	0.142	0	1.80739633
0.120	0.142	0	1.80789633
0.120	0.142	0	1.80589633
0.119	0.142	0	1.80549633
0.124	0.142	0	1.80669633
0.120	0.142	0	1.80474633
0.117	0.142	0	1.80544633
0.120	0.142	0	1.80659633
0.120	0.142	0	1.80439633
0.120	0.142	0	1.80504633
0.120	0.142	0	1.80334633
0.124	0.142	0	1.79964633
0.120	0.142	0	1.79599633
0.120	0.142	0	1.79099633
0.120	0.142	0	1.79434633
0.123	0.142	0	1.79209633
0.117	0.142	0	1.79244633
0.116	0.142	0	1.79374633
0.124	0.142	0	1.79759633
0.120	0.142	0	1.79684633
0.123	0.142	0	1.79869633
0.117	0.142	0	1.79519633
0.120	0.142	0	1.80144633
0.120	0.142	0	1.79779633
0.120	0.142	0	1.79639633
0.123	0.142	0	1.80279633
0.117	0.142	0	1.79599633
0.120	0.142	0	1.79824633
0.120	0.142	0	1.79734633
0.120	0.142	0	1.79724633
0.123	0.142	0	1.79924633
0.117	0.142	0	1.79919633
0.120	0.142	0	1.80239633
0.120	0.142	0	1.80174633
0.120	0.142	0	1.80154633
0.123	0.142	0	1.80009633
